uniqueid,farmid,Name_Availablity_Code,Telephone_Availablity_Code,address_Availablity_Code,crop_Availablity_Code,email_Availablity_Code,livestock_Availablity_Code,Crops_Name,LiveStock_name,state,city,zipcode,latitude,longitude,Owner_operator_type,rural_flag,total_farm_exact_acres
10088,F21000174210,1,NULL,1,1,NULL,NULL,,NULL,VT,EAST CALAIS,5650,44.3541,72.4394,,1,4
10108,F00000813320,1,1,1,1,1,NULL,COTTON,NULL,VT,EDEN,5652,44.7431,72.6213,,1,NULL
10117,F21000487262,1,NULL,1,1,1,NULL,,NULL,FL,WEEKI WACHEE,34614,28.6328,82.5574,,1,NULL
10130,F90000120635,1,NULL,1,1,1,NULL,,NULL,VT,HYDE PARK,5655,44.6312,72.5687,,NULL,NULL
10140,F90000706495,1,1,1,1,1,1,FORAGE,CATTLE,VT,HYDE PARK,5655,44.6312,72.5687,,1,47
10155,F90000606495,NULL,NULL,1,1,NULL,1,BARLEY,CATTLE,VT,JOHNSON,5656,44.6472,72.6854,,NULL,4
10165,F31000704702,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,JOHNSON,5656,44.6472,72.6854,,1,NULL
10183,F31000925502,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,MARSHFIELD,5658,44.3154,72.3611,,1,NULL
10194,F00000367030,1,NULL,1,1,NULL,1,,"DAIRY,CATTLE",VT,MARSHFIELD,5658,44.3154,72.3611,,1,NULL
10202,F21000340013,1,1,1,1,1,NULL,CORN,NULL,ME,PHIPPSBURG,4562,43.7708,69.8191,,1,NULL
10216,F11000224510,NULL,NULL,1,1,NULL,NULL,FORAGE,NULL,VT,MORRISVILLE,5661,44.5482,72.6315,,1,NULL
10236,F00000765720,1,1,1,1,NULL,NULL,BARLEY,NULL,VT,MORRISVILLE,5661,44.5482,72.6315,,1,24
10244,F00000968111,NULL,NULL,1,1,NULL,NULL,"CORN,SOYBEAN,GRAIN,FORAGE,GRAIN PLUS,BARLEY",NULL,VT,MORRISVILLE,5661,44.5482,72.6315,,1,81
10249,F00000506220,1,1,1,1,NULL,NULL,"FORAGE,GRASS",NULL,VT,NORTHFIELD,5663,44.1563,72.6732,,1,58
10277,F31000776902,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,PA,MORRISVILLE,19067,40.1994,-74.8145,,NULL,NULL
10290,F00000551111,NULL,NULL,1,1,NULL,NULL,"CORN,GRAIN,FORAGE,BERRIES,FRUITING AND FLOWERING VEGETABLE,MELONS,GRAIN PLUS,GRASS",NULL,VT,WAITSFIELD,5673,44.1924,72.8443,,1,5000
10319,F31000263702,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,WATERBURY,5676,44.3961,72.808,,1,NULL
10329,F31000684402,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,WATERBURY CENTER,5677,44.3956,72.7135,,NULL,NULL
10353,F00000420211,NULL,NULL,1,1,NULL,NULL,"CORN,FORAGE,GRASS",NULL,VT,WILLIAMSTOWN,5679,44.1057,72.542,,1,482
10363,F00000386820,1,1,1,1,NULL,1,,"DAIRY,CATTLE",VT,WOLCOTT,5680,44.5359,72.4842,,1,8
10371,F00000507720,1,NULL,1,1,NULL,1,,DAIRY,VT,WOLCOTT,5680,44.5359,72.4842,,1,5
10383,F60000970923,1,NULL,1,1,NULL,NULL,CORN,NULL,VT,RUTLAND,5701,43.6369,72.9375,,NULL,58
10392,F00000778821,1,NULL,1,1,NULL,1,"FORAGE,BARLEY","DAIRY,CATTLE",VT,BRANDON,5733,43.8209,73.0875,,1,42
10407,F11000731499,NULL,NULL,1,1,NULL,1,,CATTLE,VT,BRANDON,5733,43.8209,73.0875,,1,7
10420,F21000245436,NULL,NULL,1,1,NULL,NULL,"CORN,SOYBEAN,GRAIN,ALFALFA,FORAGE,GRAIN PLUS,APPLE",NULL,VT,BRANDON,5733,43.8209,73.0875,,NULL,196
10431,F01000053913,1,NULL,1,1,1,1,"CORN,FORAGE",CATTLE,VT,BRANDON,5733,43.8209,73.0875,,NULL,13
10443,F00000474420,1,NULL,1,1,1,1,"CORN,FORAGE,BARLEY",CATTLE,VT,BRIDPORT,5734,43.9463,73.353,,1,116
10457,F31000225502,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,BRIDPORT,5734,43.9463,73.353,,1,NULL
10475,F90000000349,1,NULL,1,1,1,1,FORAGE,"DAIRY,CATTLE",VT,BRIDPORT,5734,43.9463,73.353,,1,48
10496,F00000508111,NULL,NULL,1,1,NULL,1,"CORN,GRAIN,FORAGE,GRAIN PLUS",CATTLE,VT,BRIDPORT,5734,43.9463,73.353,,1,246
10503,F00000877111,NULL,NULL,1,1,NULL,1,"CORN,GRAIN,FORAGE,GRAIN PLUS,BARLEY","DAIRY,CATTLE",VT,BRIDPORT,5734,43.9463,73.353,,1,673
10511,F00000861211,NULL,NULL,1,1,NULL,1,"CORN,ALFALFA,OATS,FORAGE,GRASS","DAIRY,CATTLE",VT,CASTLETON,5735,43.6401,73.1505,,1,326
10516,F00000047220,1,NULL,1,1,NULL,NULL,"CORN,FORAGE",NULL,VT,CASTLETON,5735,43.6401,73.1505,,1,74
10536,F00000286111,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",VT,DANBY,5739,43.3492,72.9643,,1,233
10555,F31000146902,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,ORWELL,5760,43.7849,73.292,,NULL,NULL
10575,F31000227402,NULL,NULL,1,1,NULL,NULL,"ORGANIC FARMERS,BARLEY",NULL,VT,ORWELL,5760,43.7849,73.292,,NULL,NULL
10590,F00000549331,1,1,1,1,NULL,NULL,WHEAT,NULL,VT,FAIR HAVEN,5743,43.6641,73.2988,,1,NULL
10605,F31000638202,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,FLORENCE,5744,43.7085,73.0893,,1,NULL
10617,F31000303012,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,MIDDLEBURY,5753,43.9961,73.1846,,1,NULL
10634,F00000753211,NULL,NULL,1,1,NULL,1,,"DAIRY,CATTLE",VT,MIDDLEBURY,5753,43.9961,73.1846,,1,189
1665,F00000881801,1,1,1,1,NULL,NULL,"WHEAT,FORAGE,BARLEY",NULL,MA,WESTWOOD,2090,42.2195,71.2086,,NULL,164
1675,F00000876913,NULL,NULL,1,1,NULL,NULL,,NULL,MA,BOSTON,2108,42.3581,71.0647,,NULL,NULL
1686,F20000963819,1,NULL,1,1,NULL,NULL,CORN,NULL,MA,BOSTON,2109,42.363,71.0545,,NULL,NULL
1710,F00000738392,1,1,1,1,NULL,NULL,"WHEAT,FORAGE",NULL,MA,BOSTON,2116,42.3496,71.0753,,NULL,96
1724,F11000472248,1,1,1,1,NULL,NULL,"CORN,SOYBEAN,GRASS",NULL,MA,ROXBURY,2119,42.3237,71.0855,,NULL,358
1739,F90000610759,NULL,NULL,1,1,NULL,NULL,BARLEY,NULL,MA,ROXBURY,2119,42.3237,71.0855,,NULL,NULL
1747,F11000481744,1,NULL,1,1,NULL,NULL,WHEAT,NULL,MA,DORCHESTER,2121,42.3078,71.0835,,NULL,NULL
1775,F21000441630,1,NULL,1,1,1,NULL,WHEAT,NULL,MA,BROCKTON,2302,42.0878,70.9987,,NULL,NULL
1790,F11000280623,1,1,1,1,NULL,NULL,WHEAT,NULL,MA,MATTAPAN,2126,42.274,71.094,,NULL,NULL
1805,F01000099629,1,NULL,1,1,NULL,NULL,OATS,NULL,MA,MATTAPAN,2126,42.274,71.094,,NULL,NULL
1813,F11000668724,1,1,1,1,1,NULL,,NULL,MA,JAMAICA PLAIN,2130,42.3076,71.1131,,NULL,NULL
1827,F11000693890,1,1,1,1,1,NULL,WHEAT,NULL,MA,WEST ROXBURY,2132,42.2799,71.1623,,NULL,13
1857,F30000580271,NULL,NULL,1,1,NULL,NULL,"CORN,SOYBEAN",NULL,MA,CAMBRIDGE,2138,42.3802,71.1347,,NULL,38
1884,F00000618521,NULL,NULL,1,1,NULL,NULL,WHEAT,NULL,MA,CAMBRIDGE,2142,42.3638,71.0835,,NULL,10
1898,F11000793193,1,NULL,1,1,NULL,NULL,COTTON,NULL,MA,EVERETT,2149,42.4071,71.0536,,NULL,NULL
1907,F11000280002,NULL,NULL,1,1,NULL,NULL,,NULL,MA,WINTHROP,2152,42.3773,70.9806,,NULL,3456
1918,F21000584321,NULL,NULL,1,1,NULL,NULL,TOBACCO,NULL,MA,QUINCY,2169,42.2468,71.0071,,NULL,NULL
1938,F40000081755,1,NULL,1,1,NULL,NULL,"CORN,SOYBEAN,ALFALFA,FORAGE",NULL,MA,BOSTON,2199,42.3482,71.0825,,NULL,363
1946,F11000840782,1,NULL,1,1,NULL,NULL,WHEAT,NULL,MA,BROCKTON,2301,42.0777,71.0422,,NULL,NULL
1983,F00000678701,1,1,1,1,NULL,NULL,BERRIES,NULL,MA,CARVER,2330,41.8765,70.7616,,1,153
1991,F00000559621,NULL,NULL,1,1,NULL,NULL,SOYBEAN,NULL,MA,ROCHESTER,2770,41.7569,70.841,,1,5000
2005,F90000877264,NULL,NULL,1,1,NULL,NULL,BERRIES,NULL,MA,CARVER,2330,41.8765,70.7616,,1,247
2016,F21000252483,1,1,1,1,1,NULL,WHEAT,NULL,MA,DUXBURY,2332,42.0459,70.7161,,1,NULL
2028,F00000486721,NULL,NULL,1,1,NULL,NULL,"CORN,BERRIES,FRUITING AND FLOWERING VEGETABLE,MELONS",NULL,MA,EAST BRIDGEWATER,2333,42.035,70.9423,,1,15
2058,F00000696401,1,NULL,1,1,NULL,NULL,BERRIES,NULL,MA,MIDDLEBORO,2346,41.8817,70.8734,,1,25
2072,F00000789511,1,1,1,1,1,NULL,"BERRIES,APPLE",NULL,MA,MIDDLEBORO,2346,41.8817,70.8734,,1,5000
2094,F00000791490,1,1,1,1,1,NULL,BERRIES,NULL,MA,LAKEVILLE,2347,41.8333,70.9656,,1,9
2105,F00000178882,1,1,1,1,1,NULL,,NULL,MA,PEMBROKE,2359,42.0662,70.8014,,1,79
2115,F21000041464,1,NULL,1,1,NULL,NULL,OATS,NULL,MA,PLYMOUTH,2360,41.879,70.6307,,NULL,151
2124,F00000339511,1,1,1,1,NULL,NULL,WHEAT,NULL,NC,WINTERVILLE,28590,35.5203,77.4072,,1,NULL
2141,F11000193539,1,1,1,1,NULL,NULL,BERRIES,NULL,MA,KINGSTON,2364,41.9862,70.748,,1,32
2149,F00000852590,1,1,1,1,1,NULL,CORN,NULL,MA,KINGSTON,2364,41.9862,70.748,,1,NULL
2160,F90000874528,1,1,1,1,1,NULL,BERRIES,NULL,MA,CARVER,2330,41.8765,70.7616,,NULL,40
2180,F21000466966,1,1,1,1,1,NULL,,NULL,MA,RANDOLPH,2368,42.1762,71.0528,,NULL,NULL
2200,F80000834473,1,1,1,1,1,NULL,WHEAT,NULL,RI,PROVIDENCE,2906,41.8386,71.3928,,NULL,5
2222,F01000953960,1,1,1,1,1,NULL,SOYBEAN,NULL,MA,WALTHAM,2451,42.3987,71.2592,,NULL,NULL
2249,F50000573959,1,1,1,1,1,NULL,RICE,NULL,MA,LEXINGTON,2420,42.4571,71.2166,,NULL,69
2267,F50000796838,1,NULL,1,1,NULL,NULL,APPLE,NULL,MA,ARLINGTON,2474,42.4219,71.1568,,NULL,414
2278,F90000722473,NULL,NULL,1,1,NULL,NULL,TOBACCO,NULL,MA,BELMONT,2478,42.396,71.1795,,NULL,NULL
2306,F01000176144,1,1,1,1,1,NULL,GRASS,NULL,MA,PLYMOUTH,2360,41.879,70.6307,,1,1147
2324,F31000936602,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,MA,BUZZARDS BAY,2532,41.7705,70.5815,,1,NULL
2339,F00000460790,1,NULL,1,1,NULL,NULL,"SOYBEAN,FORAGE",NULL,MA,FALMOUTH,2540,41.5717,70.6273,,NULL,90
2356,F00000736849,1,1,1,1,NULL,NULL,"WHEAT,GRASS",NULL,MA,FALMOUTH,2540,41.5717,70.6273,,NULL,245
2370,F01000342446,1,NULL,1,1,NULL,NULL,GRASS,NULL,MA,SANDWICH,2563,41.7202,70.4773,,1,NULL
2384,F00000561621,NULL,NULL,1,1,NULL,NULL,BERRIES,NULL,MA,WAREHAM,2571,41.7865,70.7021,,NULL,97
2398,F80000560593,1,NULL,1,1,NULL,NULL,"FORAGE,GRASS",NULL,FL,OCALA,34482,29.2513,82.2982,,1,143
2418,F00000107721,NULL,NULL,1,1,NULL,NULL,BERRIES,NULL,MA,WEST WAREHAM,2576,41.7789,70.7655,,NULL,NULL
2432,F01000620179,1,NULL,1,1,1,NULL,RICE,NULL,MA,BREWSTER,2631,41.7472,70.0688,,1,NULL
2445,F21000639619,1,NULL,1,1,1,NULL,BARLEY,NULL,MA,DENNIS,2638,41.7328,70.193,,NULL,NULL
10548,F00000859220,1,NULL,1,1,NULL,NULL,"CORN,FORAGE",NULL,VT,DANBY,5739,43.3492,72.9643,,1,NULL
10566,F00000418320,1,1,1,1,NULL,NULL,"FORAGE,GRASS",NULL,VT,FAIR HAVEN,5743,43.6641,73.2988,,1,197
10576,F00000027111,NULL,NULL,1,1,NULL,NULL,"FORAGE,HONEY",NULL,VT,FAIR HAVEN,5743,43.6641,73.2988,,1,NULL
10600,F31000646502,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,FLORENCE,5744,43.7085,73.0893,,1,NULL
10619,F21000702442,1,NULL,1,1,1,NULL,GRASS,NULL,VT,MIDDLEBURY,5753,43.9961,73.1846,,NULL,124
10639,F00000002420,1,1,1,1,1,NULL,FORAGE,NULL,VT,MIDDLEBURY,5753,43.9961,73.1846,,1,243
10659,F00000878611,NULL,NULL,1,1,NULL,1,"CORN,GRAIN,FORAGE,GRAIN PLUS",CATTLE,VT,MIDDLEBURY,5753,43.9961,73.1846,,1,114
10667,F00000958030,1,NULL,1,1,1,1,"SOYBEAN,FORAGE","DAIRY,CATTLE",VT,MIDDLEBURY,5753,43.9961,73.1846,,1,88
10681,F11000410236,1,1,1,1,1,1,,DAIRY,VT,MIDDLETOWN SPRINGS,5757,43.4849,73.1112,,1,7
10697,F00000497820,1,NULL,1,1,1,NULL,"CORN,FORAGE,BARLEY",NULL,VT,WEST RUTLAND,5777,43.5746,73.0567,,1,126
10706,F00000655720,1,1,1,1,NULL,1,"CORN,SOYBEAN,FORAGE","DAIRY,CATTLE",VT,NORTH CLARENDON,5759,43.5396,72.9631,,1,117
10718,F00000144070,1,NULL,1,1,NULL,NULL,"CORN,OATS",NULL,VA,BERRYVILLE,22611,39.1657,77.9844,,NULL,737
10733,F31000872661,NULL,NULL,1,1,NULL,NULL,"SOYBEAN,FORAGE",NULL,VT,ORWELL,5760,43.7849,73.292,,1,161
10741,F00000551701,1,1,1,1,NULL,NULL,GRASS,NULL,VT,ORWELL,5760,43.7849,73.292,,1,50
10754,F01000684735,1,1,1,1,NULL,1,"CORN,FORAGE",CATTLE,VT,ORWELL,5760,43.7849,73.292,,1,85
10768,F00000619920,1,NULL,1,1,NULL,NULL,"CORN,FORAGE",NULL,VT,PAWLET,5761,43.358,73.1349,,1,NULL
10775,F00000856420,1,1,1,1,NULL,1,"CORN,ALFALFA,FORAGE,GRASS",SHEEP,VT,PAWLET,5761,43.358,73.1349,,1,134
10792,F01000075636,NULL,NULL,1,1,NULL,NULL,"CORN,FORAGE,FRUITING AND FLOWERING VEGETABLE,MELONS",NULL,VT,PITTSFORD,5763,43.7419,73.0064,,1,169
10805,F11000891728,1,1,1,1,NULL,1,CORN,DAIRY,VT,POULTNEY,5764,43.5323,73.1932,,1,6
10817,F90000727375,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",VT,POULTNEY,5764,43.5323,73.1932,,1,63
10838,F31000033012,NULL,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,SALISBURY,5769,43.9003,73.1021,,1,NULL
10850,F31000066002,1,NULL,1,1,1,NULL,ORGANIC FARMERS,NULL,VT,SHOREHAM,5770,43.8808,73.3057,,1,NULL
10861,F00000965111,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS,BARLEY","DAIRY,CATTLE",VT,SHOREHAM,5770,43.8808,73.3057,,1,279
10896,F00000178111,NULL,NULL,1,1,NULL,1,"CORN,GRAIN,FORAGE,GRAIN PLUS,GRASS,BARLEY","DAIRY,CATTLE",VT,SHOREHAM,5770,43.8808,73.3057,,1,357
10910,F00000788111,NULL,NULL,1,1,NULL,NULL,"CORN,GRAIN,FORAGE,GRAIN PLUS",NULL,VT,SHOREHAM,5770,43.8808,73.3057,,NULL,NULL
10922,F31000734802,1,NULL,1,1,1,NULL,ORGANIC FARMERS,NULL,VT,WALLINGFORD,5773,43.4377,-73.0014,,1,NULL
10935,F00000449820,1,1,1,1,NULL,NULL,GRASS,NULL,VT,WALLINGFORD,5773,43.4377,73.0014,,1,NULL
10966,F21000993076,1,1,1,1,NULL,NULL,"FORAGE,GRASS",NULL,VT,WEST RUTLAND,5777,43.5746,73.0567,,1,88
10978,F01000800459,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,BARLEY","DAIRY,CATTLE",VT,WHITING,5778,43.8779,73.2144,,1,469
10991,F00000415211,NULL,NULL,1,1,NULL,NULL,"CORN,FORAGE",NULL,VT,WHITING,5778,43.8779,73.2144,,1,NULL
11000,F31000104802,NULL,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,WHITING,5778,43.8779,73.2144,,1,NULL
11010,F11000989133,1,NULL,1,1,NULL,1,FORAGE,"DAIRY,CATTLE",VT,SAINT JOHNSBURY,5819,44.4161,71.9767,,1,48
11022,F00000309531,1,1,1,1,NULL,1,,CATTLE,VT,SAINT JOHNSBURY,5819,44.4161,71.9767,,1,8
11041,F21000924774,NULL,NULL,1,1,NULL,NULL,CORN,NULL,VT,SAINT JOHNSBURY,5819,44.4161,71.9767,,1,NULL
11052,F01000096420,1,1,1,1,NULL,NULL,CORN,NULL,VT,ALBANY,5820,44.7339,72.3378,,1,NULL
11065,F00000747320,1,1,1,1,1,1,"CORN,FORAGE,GRASS,BARLEY","DAIRY,CATTLE",VT,BARNET,5821,44.3148,72.091,,1,129
11076,F00000068111,NULL,NULL,1,1,NULL,NULL,RICE,NULL,VT,BARNET,5821,44.3148,72.091,,1,NULL
11085,F31000326502,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,BARNET,5821,44.3148,72.091,,1,NULL
11093,F00000148420,1,NULL,1,1,NULL,NULL,"FORAGE,GRASS",NULL,VT,BARTON,5822,44.733,72.1243,,1,159
11116,F01000099069,1,1,1,1,NULL,1,,"DAIRY,CATTLE",VT,BARTON,5822,44.733,72.1243,,1,7
11128,F11000016269,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,HOME GARDEN","DAIRY,CATTLE",VT,CONCORD,5824,44.4417,71.859,,1,132
11146,F21000924566,NULL,NULL,1,1,NULL,NULL,"CORN,ALFALFA,FORAGE,GRASS",NULL,VT,CRAFTSBURY,5826,44.6462,72.3558,,NULL,90
11156,F00000177320,1,1,1,1,NULL,1,FORAGE,"GOATS,SHEEP",VT,CRAFTSBURY,5826,44.6462,72.3558,,1,NULL
11173,F00000119420,1,1,1,1,1,NULL,GRASS,NULL,VT,CRAFTSBURY COMMON,5827,44.6823,72.3585,,1,NULL
11194,F00000258420,1,1,1,1,NULL,1,"CORN,ALFALFA,FORAGE","DAIRY,CATTLE",VT,DANVILLE,5828,44.4387,72.1135,,1,307
11214,F00000051520,1,1,1,1,1,1,"CORN,FORAGE","DAIRY,CATTLE",VT,DANVILLE,5828,44.4387,72.1135,,1,178
10134,F11000470309,1,NULL,1,1,1,NULL,"GRASS,APPLE",NULL,VT,HYDE PARK,5655,44.6312,72.5687,,1,60
10157,F00000426920,1,1,1,1,NULL,NULL,"CORN,GRAIN,ROOTS TUBEROUS VEGETABLES,FORAGE,FRUITING AND FLOWERING VEGETABLE,BULB AND STEM VEGETABLES,PODDED VEGETABLES,BRASSICAS VEGETABLES,MELONS,GRAIN PLUS,GRASS",NULL,VT,JOHNSON,5656,44.6472,72.6854,,1,133
10174,F31000892012,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,JOHNSON,5656,44.6472,72.6854,,1,NULL
10198,F11000765701,1,NULL,1,1,1,NULL,RICE,NULL,VT,WASHINGTON,5675,44.0671,72.4216,,1,NULL
10217,F90000045996,1,1,1,1,NULL,NULL,CORN,NULL,VT,MORRISVILLE,5661,44.5323,72.6202,,1,NULL
10258,F31000333502,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,PLAINFIELD,5667,44.2439,72.4074,,1,NULL
10265,F00000903320,1,NULL,1,1,NULL,1,,"DAIRY,CATTLE",VT,PLAINFIELD,5667,44.2439,72.4074,,1,912
10281,F00000719820,1,1,1,1,NULL,1,"CORN,FORAGE,GRASS","DAIRY,CATTLE",VT,STOWE,5672,44.4815,72.7219,,1,1729
10294,F01000264524,1,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS,BARLEY","DAIRY,CATTLE",VT,WAITSFIELD,5673,44.1924,72.8443,,1,229
10302,F31000218102,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,WAITSFIELD,5673,44.1924,72.8443,,1,NULL
10338,F00000294468,1,1,1,1,1,NULL,"CORN,GRAIN,ALFALFA,ROOTS TUBEROUS VEGETABLES,OATS,FORAGE,GRAIN PLUS",NULL,VT,WILLIAMSTOWN,5679,44.1057,72.542,,1,144
10355,F00000953520,1,NULL,1,1,NULL,1,"FORAGE,ORGANIC FARMERS",CATTLE,VT,WILLIAMSTOWN,5679,44.1057,72.542,,1,46
10376,F00000928120,1,1,1,1,NULL,NULL,OATS,NULL,VT,HARDWICK,5843,44.5213,72.3604,,NULL,NULL
10391,F11000165095,1,1,1,1,NULL,NULL,WHEAT,NULL,VT,FAIR HAVEN,5743,43.6641,73.2988,,1,NULL
10411,F00000347320,1,1,1,1,NULL,1,BARLEY,"DAIRY,CATTLE",VT,BRANDON,5733,43.8209,73.0875,,1,6
10426,F00000362100,1,1,1,1,1,1,"GRASS,BARLEY",SHEEP,VT,BRANDON,5733,43.8209,73.0875,,1,77
10449,F01000285522,1,1,1,1,NULL,1,"FORAGE,GRASS,BARLEY","DAIRY,GOATS,CATTLE",VT,BRIDPORT,5734,43.9463,73.353,,1,243
10465,F11000681728,1,1,1,1,NULL,1,"FORAGE,GRASS,BARLEY","DAIRY,CATTLE",VT,BRIDPORT,5734,43.9463,73.353,,1,21
10480,F01000330708,1,NULL,1,1,NULL,1,BARLEY,"DAIRY,CATTLE",VT,BRIDPORT,5734,43.9463,73.353,,1,4
10493,F00000825030,1,NULL,1,1,NULL,1,"CORN,WHEAT,GRAIN,OATS,FORAGE,GRAIN PLUS,BARLEY","DAIRY,GOATS,CATTLE",VT,BRIDPORT,5734,43.9463,73.353,,1,165
10522,F31000692702,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,CUTTINGSVILLE,5738,43.5432,72.8545,,NULL,NULL
10540,F21000750693,NULL,NULL,1,1,NULL,NULL,"FORAGE,GRASS",NULL,VT,DANBY,5739,43.3492,72.9643,,1,NULL
10554,F11000930452,1,1,1,1,NULL,NULL,"FORAGE,BARLEY",NULL,VT,FAIR HAVEN,5743,43.6641,73.2988,,1,48
10562,F00000074820,1,1,1,1,NULL,NULL,FORAGE,NULL,VT,FAIR HAVEN,5743,43.6641,73.2988,,1,29
10573,F00000820211,NULL,NULL,1,1,NULL,1,"CORN,ALFALFA,OATS,FORAGE,GRASS",CATTLE,VT,FAIR HAVEN,5743,43.6641,73.2988,,1,313
10589,F00000738030,1,1,1,1,NULL,1,"CORN,ALFALFA,FORAGE,GRASS","DAIRY,CATTLE",VT,FAIR HAVEN,5743,43.6641,73.2988,,1,205
10595,F01000399069,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,GRASS",CATTLE,VT,FLORENCE,5744,43.7085,73.0893,,NULL,232
10608,F11000259550,1,NULL,1,1,NULL,1,,SHEEP,VT,SALISBURY,5769,43.9003,73.1021,,NULL,NULL
10624,F00000146520,1,1,1,1,NULL,1,"FORAGE,GRASS","DAIRY,CATTLE",VT,MIDDLEBURY,5753,43.9961,73.1846,,1,209
10635,F21000652006,1,NULL,1,1,NULL,NULL,"CORN,COTTON",NULL,VT,MIDDLEBURY,5753,43.9961,73.1846,,1,92
10651,F00000497920,1,NULL,1,1,NULL,NULL,"CORN,GRASS,BARLEY",NULL,VT,MIDDLEBURY,5753,43.9961,73.1846,,NULL,69
10660,F00000413720,1,1,1,1,NULL,1,FORAGE,CATTLE,VT,MIDDLEBURY,5753,43.9961,73.1846,,1,47
10677,F11000813702,1,1,1,1,NULL,NULL,"FORAGE,GRASS",NULL,VT,MIDDLEBURY,5753,43.9961,73.1846,,1,96
10685,F21000508135,1,1,1,1,1,NULL,"FORAGE,GRASS,BARLEY",NULL,VT,MIDDLETOWN SPRINGS,5757,43.4849,73.1112,,1,192
10691,F00000166720,1,1,1,1,1,1,FORAGE,CATTLE,VT,MOUNT HOLLY,5758,43.437,72.7883,,NULL,5
10742,F31000115880,NULL,NULL,1,1,NULL,1,"CORN,FORAGE,ORGANIC FARMERS,GRASS",DAIRY,VT,ORWELL,5760,43.7849,73.292,,1,209
10756,F00000587325,1,NULL,1,1,NULL,NULL,SOYBEAN,NULL,VT,PAWLET,5761,43.358,73.1349,,1,NULL
10777,F00000298111,NULL,NULL,1,1,NULL,1,"CORN,ALFALFA,FORAGE,GRASS",DAIRY,VT,PAWLET,5761,43.358,73.1349,,1,103
10785,F00000265169,1,NULL,1,1,NULL,1,FORAGE,SHEEP,VT,PITTSFORD,5763,43.7419,73.0064,,1,9
10824,F31000518602,1,1,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,RIPTON,5766,43.997,72.9858,,NULL,NULL
10833,F31000105802,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,VT,RUPERT,5768,43.2576,73.2255,,NULL,NULL
10864,F00000443920,1,NULL,1,1,NULL,NULL,BARLEY,NULL,VT,SHOREHAM,5770,43.8808,73.3057,,1,NULL
10870,F11000545095,NULL,NULL,1,1,NULL,NULL,CORN,NULL,VT,SHOREHAM,5770,43.8808,73.3057,,1,NULL
10890,F00000044031,1,NULL,1,1,NULL,1,"CORN,GRASS,BARLEY",CATTLE,VT,SHOREHAM,5770,43.8808,73.3057,,1,79
2462,F00000570990,1,1,1,1,NULL,NULL,BERRIES,NULL,MA,HARWICH PORT,2646,41.6725,70.0704,,NULL,49
2473,F01000483645,1,NULL,1,1,NULL,NULL,BERRIES,NULL,MA,MASHPEE,2649,41.6167,70.4906,,NULL,9
2481,F90000047575,1,1,1,1,NULL,NULL,COTTON,NULL,MA,ORLEANS,2653,41.7662,69.9697,,1,5000
2508,F31000148402,1,NULL,1,1,NULL,NULL,ORGANIC FARMERS,NULL,MA,WELLFLEET,2667,41.9282,70.0147,,NULL,NULL
2528,F21000883191,1,NULL,1,1,1,NULL,WHEAT,NULL,MA,YARMOUTH PORT,2675,41.7045,70.2302,,NULL,7
2544,F00000138901,1,1,1,1,NULL,NULL,"CORN,ROOTS TUBEROUS VEGETABLES,FORAGE,FRUITING AND FLOWERING VEGETABLE,PODDED VEGETABLES,TREE FRUIT,BRASSICAS VEGETABLES,LEAFY AND SALAD VEGETABLES,MELONS,APPLE",NULL,MA,DIGHTON,2715,41.816,71.1517,,1,84
2601,F11000863799,NULL,NULL,1,1,NULL,NULL,WHEAT,NULL,MA,ACUSHNET,2743,41.7138,70.901,,1,NULL
